NAMESPACE     LAST SEEN   TYPE      REASON                 OBJECT                                                         MESSAGE
monitoring    20m         Normal    Pulling                pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Pulling image "quay.io/prometheus-operator/prometheus-operator:v0.89.0"
monitoring    20m         Normal    Created                pod/prometheus-prometheus-node-exporter-sp9n5                  Created container: node-exporter
monitoring    20m         Normal    Created                pod/prometheus-prometheus-node-exporter-fxgd7                  Created container: node-exporter
monitoring    20m         Normal    Started                pod/prometheus-prometheus-node-exporter-fxgd7                  Started container node-exporter
monitoring    20m         Normal    Pulled                 pod/prometheus-prometheus-node-exporter-fxgd7                  Successfully pulled image "quay.io/prometheus/node-exporter:v1.11.0" in 3.042s (3.042s including waiting). Image size: 13308431 bytes.
monitoring    20m         Normal    Started                pod/prometheus-prometheus-node-exporter-tvm5g                  Started container node-exporter
monitoring    20m         Normal    Created                pod/prometheus-prometheus-node-exporter-tvm5g                  Created container: node-exporter
monitoring    20m         Normal    Pulled                 pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Successfully pulled image "registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.18.0" in 2.234s (2.234s including waiting). Image size: 19306162 bytes.
monitoring    20m         Normal    Created                pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Created container: kube-state-metrics
monitoring    20m         Normal    Started                pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Started container kube-state-metrics
monitoring    20m         Normal    Pulled                 pod/prometheus-prometheus-node-exporter-tvm5g                  Successfully pulled image "quay.io/prometheus/node-exporter:v1.11.0" in 3.016s (3.016s including waiting). Image size: 13308431 bytes.
monitoring    20m         Normal    Pulled                 pod/prometheus-prometheus-node-exporter-sp9n5                  Successfully pulled image "quay.io/prometheus/node-exporter:v1.11.0" in 3.553s (3.553s including waiting). Image size: 13308431 bytes.
monitoring    20m         Normal    Created                pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Created container: kube-prometheus-stack
monitoring    20m         Normal    Started                pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Started container kube-prometheus-stack
monitoring    20m         Normal    Started                pod/prometheus-prometheus-node-exporter-sp9n5                  Started container node-exporter
monitoring    20m         Normal    Pulled                 pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Successfully pulled image "quay.io/prometheus-operator/prometheus-operator:v0.89.0" in 3.611s (3.611s including waiting). Image size: 20004593 bytes.
monitoring    20m         Normal    Started                pod/prometheus-grafana-db9b646bf-n29ht                         Started container grafana-sc-datasources
monitoring    20m         Normal    SuccessfulCreate       statefulset/prometheus-prometheus-kube-prometheus-prometheus   create Pod prometheus-prometheus-kube-prometheus-prometheus-0 in StatefulSet prometheus-prometheus-kube-prometheus-prometheus successful
monitoring    20m         Normal    Pulling                pod/prometheus-grafana-db9b646bf-n29ht                         Pulling image "docker.io/grafana/grafana:12.4.2"
monitoring    20m         Normal    Pulled                 pod/prometheus-grafana-db9b646bf-n29ht                         Successfully pulled image "quay.io/kiwigrid/k8s-sidecar:2.5.4" in 4.529s (4.529s including waiting). Image size: 28440687 bytes.
monitoring    20m         Normal    Created                pod/prometheus-grafana-db9b646bf-n29ht                         Created container: grafana-sc-dashboard
monitoring    20m         Normal    Scheduled              pod/prometheus-prometheus-kube-prometheus-prometheus-0         Successfully assigned monitoring/prometheus-prometheus-kube-prometheus-prometheus-0 to ip-10-0-10-39.ap-southeast-1.compute.internal
