NAMESPACE     LAST SEEN   TYPE      REASON              OBJECT                                                         MESSAGE
monitoring    53m         Normal    Created             pod/prometheus-kube-prometheus-admission-create-495pp          Created container: create
monitoring    53m         Normal    Completed           job/prometheus-kube-prometheus-admission-create                Job completed
monitoring    52m         Normal    SuccessfulCreate    job/prometheus-kube-prometheus-admission-create                Created pod: prometheus-kube-prometheus-admission-create-wpfjh
monitoring    52m         Normal    Scheduled           pod/prometheus-kube-prometheus-admission-create-wpfjh          Successfully assigned monitoring/prometheus-kube-prometheus-admission-create-wpfjh to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    52m         Normal    Started             pod/prometheus-kube-prometheus-admission-create-wpfjh          Started container create
monitoring    52m         Normal    Created             pod/prometheus-kube-prometheus-admission-create-wpfjh          Created container: create
monitoring    52m         Normal    Pulled              pod/prometheus-kube-prometheus-admission-create-wpfjh          Container image "ghcr.io/jkroepke/kube-webhook-certgen:1.8.0" already present on machine
monitoring    52m         Normal    Completed           job/prometheus-kube-prometheus-admission-create                Job completed
monitoring    52m         Normal    Scheduled           pod/prometheus-prometheus-node-exporter-fxgd7                  Successfully assigned monitoring/prometheus-prometheus-node-exporter-fxgd7 to ip-10-0-10-104.ap-southeast-1.compute.internal
monitoring    52m         Normal    Scheduled           pod/prometheus-prometheus-node-exporter-sp9n5                  Successfully assigned monitoring/prometheus-prometheus-node-exporter-sp9n5 to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    52m         Normal    Scheduled           pod/prometheus-prometheus-node-exporter-tvm5g                  Successfully assigned monitoring/prometheus-prometheus-node-exporter-tvm5g to ip-10-0-10-178.ap-southeast-1.compute.internal
monitoring    52m         Normal    SuccessfulCreate    daemonset/prometheus-prometheus-node-exporter                  Created pod: prometheus-prometheus-node-exporter-sp9n5
monitoring    52m         Normal    SuccessfulCreate    daemonset/prometheus-prometheus-node-exporter                  Created pod: prometheus-prometheus-node-exporter-fxgd7
monitoring    52m         Normal    SuccessfulCreate    daemonset/prometheus-prometheus-node-exporter                  Created pod: prometheus-prometheus-node-exporter-tvm5g
monitoring    52m         Normal    Scheduled           pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Successfully assigned monitoring/prometheus-kube-state-metrics-f47d8dd47-8cx6w to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    52m         Normal    SuccessfulCreate    replicaset/prometheus-kube-prometheus-operator-6956f7dfb5      Created pod: prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8
